"","Agrupacion","Cargo","Codigo","Distrito","Establecimiento","Fecha","IdCargo","IdCircuito","IdDistrito","IdSeccion","Mesa","Seccion","electores","envio","idAgrupacion","idAgrupacionInt","tipoVoto","votos"
"8149","AVANZA LIBERTAD","CONCEJALES",9904,"Buenos Aires","INSTITUTO MAGDALENA ABRAIN(EP)","14-11-2021 21:15",7,"274",2,62,"00879X","Lanús",350,34,503,40,"positivo",17
"8150","FRENTE VAMOS CON VOS","CONCEJALES",9904,"Buenos Aires","INSTITUTO MAGDALENA ABRAIN(EP)","14-11-2021 21:15",7,"274",2,62,"00879X","Lanús",350,34,508,45,"positivo",5
"8151",NA,"CONCEJALES",9904,"Buenos Aires","INSTITUTO MAGDALENA ABRAIN(EP)","14-11-2021 21:15",7,"274",2,62,"00880X","Lanús",354,34,NA,NA,"blancos",7
"8152",NA,"CONCEJALES",9904,"Buenos Aires","INSTITUTO MAGDALENA ABRAIN(EP)","14-11-2021 21:15",7,"274",2,62,"00880X","Lanús",354,34,NA,NA,"nulos",4
"8153",NA,"CONCEJALES",9904,"Buenos Aires","INSTITUTO MAGDALENA ABRAIN(EP)","14-11-2021 21:15",7,"274",2,62,"00880X","Lanús",354,34,NA,NA,"recurridos",0
"8154",NA,"CONCEJALES",9904,"Buenos Aires","INSTITUTO MAGDALENA ABRAIN(EP)","14-11-2021 21:15",7,"274",2,62,"00880X","Lanús",354,34,NA,NA,"comando",0
"8155",NA,"CONCEJALES",9904,"Buenos Aires","INSTITUTO MAGDALENA ABRAIN(EP)","14-11-2021 21:15",7,"274",2,62,"00880X","Lanús",354,34,NA,NA,"impugnados",0
"8156","FRENTE DE TODOS","CONCEJALES",9904,"Buenos Aires","INSTITUTO MAGDALENA ABRAIN(EP)","14-11-2021 21:15",7,"274",2,62,"00880X","Lanús",354,34,507,44,"positivo",104
"8157","JUNTOS","CONCEJALES",9904,"Buenos Aires","INSTITUTO MAGDALENA ABRAIN(EP)","14-11-2021 21:15",7,"274",2,62,"00880X","Lanús",354,34,506,43,"positivo",102
"8158","AVANZA LIBERTAD","CONCEJALES",9904,"Buenos Aires","INSTITUTO MAGDALENA ABRAIN(EP)","14-11-2021 21:15",7,"274",2,62,"00880X","Lanús",354,34,503,40,"positivo",16
"8159","FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD","CONCEJALES",9904,"Buenos Aires","INSTITUTO MAGDALENA ABRAIN(EP)","14-11-2021 21:15",7,"274",2,62,"00880X","Lanús",354,34,504,41,"positivo",15
"8160","FRENTE VAMOS CON VOS","CONCEJALES",9904,"Buenos Aires","INSTITUTO MAGDALENA ABRAIN(EP)","14-11-2021 21:15",7,"274",2,62,"00880X","Lanús",354,34,508,45,"positivo",9
"8161",NA,"CONCEJALES",6354,"Buenos Aires","ESCUELA EP N°26","14-11-2021 21:15",7,"274",2,62,"00905X","Lanús",351,34,NA,NA,"blancos",12
"8162",NA,"CONCEJALES",6354,"Buenos Aires","ESCUELA EP N°26","14-11-2021 21:15",7,"274",2,62,"00905X","Lanús",351,34,NA,NA,"nulos",0
"8163",NA,"CONCEJALES",6354,"Buenos Aires","ESCUELA EP N°26","14-11-2021 21:15",7,"274",2,62,"00905X","Lanús",351,34,NA,NA,"recurridos",0
"8164",NA,"CONCEJALES",6354,"Buenos Aires","ESCUELA EP N°26","14-11-2021 21:15",7,"274",2,62,"00905X","Lanús",351,34,NA,NA,"comando",0
"8165",NA,"CONCEJALES",6354,"Buenos Aires","ESCUELA EP N°26","14-11-2021 21:15",7,"274",2,62,"00905X","Lanús",351,34,NA,NA,"impugnados",0
"8166","JUNTOS","CONCEJALES",6354,"Buenos Aires","ESCUELA EP N°26","14-11-2021 21:15",7,"274",2,62,"00905X","Lanús",351,34,506,43,"positivo",105
"8167","FRENTE DE TODOS","CONCEJALES",6354,"Buenos Aires","ESCUELA EP N°26","14-11-2021 21:15",7,"274",2,62,"00905X","Lanús",351,34,507,44,"positivo",95
"8168","AVANZA LIBERTAD","CONCEJALES",6354,"Buenos Aires","ESCUELA EP N°26","14-11-2021 21:15",7,"274",2,62,"00905X","Lanús",351,34,503,40,"positivo",29
"8169","FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD","CONCEJALES",6354,"Buenos Aires","ESCUELA EP N°26","14-11-2021 21:15",7,"274",2,62,"00905X","Lanús",351,34,504,41,"positivo",12
"8170","FRENTE VAMOS CON VOS","CONCEJALES",6354,"Buenos Aires","ESCUELA EP N°26","14-11-2021 21:15",7,"274",2,62,"00905X","Lanús",351,34,508,45,"positivo",8
"8171",NA,"CONCEJALES",6354,"Buenos Aires","ESCUELA EP N°26","14-11-2021 21:15",7,"274",2,62,"00907X","Lanús",354,34,NA,NA,"blancos",12
"8172",NA,"CONCEJALES",6354,"Buenos Aires","ESCUELA EP N°26","14-11-2021 21:15",7,"274",2,62,"00907X","Lanús",354,34,NA,NA,"nulos",5
"8173",NA,"CONCEJALES",6354,"Buenos Aires","ESCUELA EP N°26","14-11-2021 21:15",7,"274",2,62,"00907X","Lanús",354,34,NA,NA,"recurridos",0
"8174",NA,"CONCEJALES",6354,"Buenos Aires","ESCUELA EP N°26","14-11-2021 21:15",7,"274",2,62,"00907X","Lanús",354,34,NA,NA,"comando",0
"8175",NA,"CONCEJALES",6354,"Buenos Aires","ESCUELA EP N°26","14-11-2021 21:15",7,"274",2,62,"00907X","Lanús",354,34,NA,NA,"impugnados",0
"8176","FRENTE DE TODOS","CONCEJALES",6354,"Buenos Aires","ESCUELA EP N°26","14-11-2021 21:15",7,"274",2,62,"00907X","Lanús",354,34,507,44,"positivo",91
"8177","JUNTOS","CONCEJALES",6354,"Buenos Aires","ESCUELA EP N°26","14-11-2021 21:15",7,"274",2,62,"00907X","Lanús",354,34,506,43,"positivo",88
"8178","AVANZA LIBERTAD","CONCEJALES",6354,"Buenos Aires","ESCUELA EP N°26","14-11-2021 21:15",7,"274",2,62,"00907X","Lanús",354,34,503,40,"positivo",28
"8179","FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD","CONCEJALES",6354,"Buenos Aires","ESCUELA EP N°26","14-11-2021 21:15",7,"274",2,62,"00907X","Lanús",354,34,504,41,"positivo",17
"8180","FRENTE VAMOS CON VOS","CONCEJALES",6354,"Buenos Aires","ESCUELA EP N°26","14-11-2021 21:15",7,"274",2,62,"00907X","Lanús",354,34,508,45,"positivo",15
"8181",NA,"CONCEJALES",6354,"Buenos Aires","ESCUELA EP N°26","14-11-2021 21:15",7,"274",2,62,"00908X","Lanús",353,34,NA,NA,"blancos",7
"8182",NA,"CONCEJALES",6354,"Buenos Aires","ESCUELA EP N°26","14-11-2021 21:15",7,"274",2,62,"00908X","Lanús",353,34,NA,NA,"nulos",7
"8183",NA,"CONCEJALES",6354,"Buenos Aires","ESCUELA EP N°26","14-11-2021 21:15",7,"274",2,62,"00908X","Lanús",353,34,NA,NA,"recurridos",1
"8184",NA,"CONCEJALES",6354,"Buenos Aires","ESCUELA EP N°26","14-11-2021 21:15",7,"274",2,62,"00908X","Lanús",353,34,NA,NA,"comando",1
"8185",NA,"CONCEJALES",6354,"Buenos Aires","ESCUELA EP N°26","14-11-2021 21:15",7,"274",2,62,"00908X","Lanús",353,34,NA,NA,"impugnados",0
"8186","FRENTE DE TODOS","CONCEJALES",6354,"Buenos Aires","ESCUELA EP N°26","14-11-2021 21:15",7,"274",2,62,"00908X","Lanús",353,34,507,44,"positivo",100
"8187","JUNTOS","CONCEJALES",6354,"Buenos Aires","ESCUELA EP N°26","14-11-2021 21:15",7,"274",2,62,"00908X","Lanús",353,34,506,43,"positivo",93
"8188","FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD","CONCEJALES",6354,"Buenos Aires","ESCUELA EP N°26","14-11-2021 21:15",7,"274",2,62,"00908X","Lanús",353,34,504,41,"positivo",27
"8189","FRENTE VAMOS CON VOS","CONCEJALES",6354,"Buenos Aires","ESCUELA EP N°26","14-11-2021 21:15",7,"274",2,62,"00908X","Lanús",353,34,508,45,"positivo",10
"8190","AVANZA LIBERTAD","CONCEJALES",6354,"Buenos Aires","ESCUELA EP N°26","14-11-2021 21:15",7,"274",2,62,"00908X","Lanús",353,34,503,40,"positivo",9
"8191",NA,"CONCEJALES",6356,"Buenos Aires","ESCUELA EP N°41","14-11-2021 21:15",7,"275",2,62,"00918X","Lanús",350,34,NA,NA,"blancos",3
"8192",NA,"CONCEJALES",6356,"Buenos Aires","ESCUELA EP N°41","14-11-2021 21:15",7,"275",2,62,"00918X","Lanús",350,34,NA,NA,"nulos",0
"8193",NA,"CONCEJALES",6356,"Buenos Aires","ESCUELA EP N°41","14-11-2021 21:15",7,"275",2,62,"00918X","Lanús",350,34,NA,NA,"recurridos",0
"8194",NA,"CONCEJALES",6356,"Buenos Aires","ESCUELA EP N°41","14-11-2021 21:15",7,"275",2,62,"00918X","Lanús",350,34,NA,NA,"comando",0
"8195",NA,"CONCEJALES",6356,"Buenos Aires","ESCUELA EP N°41","14-11-2021 21:15",7,"275",2,62,"00918X","Lanús",350,34,NA,NA,"impugnados",0
"8196","JUNTOS","CONCEJALES",6356,"Buenos Aires","ESCUELA EP N°41","14-11-2021 21:15",7,"275",2,62,"00918X","Lanús",350,34,506,43,"positivo",112
"8197","FRENTE DE TODOS","CONCEJALES",6356,"Buenos Aires","ESCUELA EP N°41","14-11-2021 21:15",7,"275",2,62,"00918X","Lanús",350,34,507,44,"positivo",96
"8198","AVANZA LIBERTAD","CONCEJALES",6356,"Buenos Aires","ESCUELA EP N°41","14-11-2021 21:15",7,"275",2,62,"00918X","Lanús",350,34,503,40,"positivo",20
"8199","FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD","CONCEJALES",6356,"Buenos Aires","ESCUELA EP N°41","14-11-2021 21:15",7,"275",2,62,"00918X","Lanús",350,34,504,41,"positivo",15
"8200","FRENTE VAMOS CON VOS","CONCEJALES",6356,"Buenos Aires","ESCUELA EP N°41","14-11-2021 21:15",7,"275",2,62,"00918X","Lanús",350,34,508,45,"positivo",10
"8201",NA,"CONCEJALES",6356,"Buenos Aires","ESCUELA EP N°41","14-11-2021 21:15",7,"275",2,62,"00919X","Lanús",355,34,NA,NA,"blancos",9
"8202",NA,"CONCEJALES",6356,"Buenos Aires","ESCUELA EP N°41","14-11-2021 21:15",7,"275",2,62,"00919X","Lanús",355,34,NA,NA,"nulos",0
"8203",NA,"CONCEJALES",6356,"Buenos Aires","ESCUELA EP N°41","14-11-2021 21:15",7,"275",2,62,"00919X","Lanús",355,34,NA,NA,"recurridos",0
"8204",NA,"CONCEJALES",6356,"Buenos Aires","ESCUELA EP N°41","14-11-2021 21:15",7,"275",2,62,"00919X","Lanús",355,34,NA,NA,"comando",0
"8205",NA,"CONCEJALES",6356,"Buenos Aires","ESCUELA EP N°41","14-11-2021 21:15",7,"275",2,62,"00919X","Lanús",355,34,NA,NA,"impugnados",0
"8206","JUNTOS","CONCEJALES",6356,"Buenos Aires","ESCUELA EP N°41","14-11-2021 21:15",7,"275",2,62,"00919X","Lanús",355,34,506,43,"positivo",115
"8207","FRENTE DE TODOS","CONCEJALES",6356,"Buenos Aires","ESCUELA EP N°41","14-11-2021 21:15",7,"275",2,62,"00919X","Lanús",355,34,507,44,"positivo",98
"8208","FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD","CONCEJALES",6356,"Buenos Aires","ESCUELA EP N°41","14-11-2021 21:15",7,"275",2,62,"00919X","Lanús",355,34,504,41,"positivo",19
"8209","AVANZA LIBERTAD","CONCEJALES",6356,"Buenos Aires","ESCUELA EP N°41","14-11-2021 21:15",7,"275",2,62,"00919X","Lanús",355,34,503,40,"positivo",14
"8210","FRENTE VAMOS CON VOS","CONCEJALES",6356,"Buenos Aires","ESCUELA EP N°41","14-11-2021 21:15",7,"275",2,62,"00919X","Lanús",355,34,508,45,"positivo",6
"8211",NA,"CONCEJALES",6220,"Buenos Aires","JARDIN DE INFANTES N°922","14-11-2021 21:20",7,"259",2,62,"00022X","Lanús",351,35,NA,NA,"blancos",10
"8212",NA,"CONCEJALES",6220,"Buenos Aires","JARDIN DE INFANTES N°922","14-11-2021 21:20",7,"259",2,62,"00022X","Lanús",351,35,NA,NA,"nulos",0
"8213",NA,"CONCEJALES",6220,"Buenos Aires","JARDIN DE INFANTES N°922","14-11-2021 21:20",7,"259",2,62,"00022X","Lanús",351,35,NA,NA,"recurridos",0
"8214",NA,"CONCEJALES",6220,"Buenos Aires","JARDIN DE INFANTES N°922","14-11-2021 21:20",7,"259",2,62,"00022X","Lanús",351,35,NA,NA,"comando",0
"8215",NA,"CONCEJALES",6220,"Buenos Aires","JARDIN DE INFANTES N°922","14-11-2021 21:20",7,"259",2,62,"00022X","Lanús",351,35,NA,NA,"impugnados",0
"8216","JUNTOS","CONCEJALES",6220,"Buenos Aires","JARDIN DE INFANTES N°922","14-11-2021 21:20",7,"259",2,62,"00022X","Lanús",351,35,506,43,"positivo",111
"8217","FRENTE DE TODOS","CONCEJALES",6220,"Buenos Aires","JARDIN DE INFANTES N°922","14-11-2021 21:20",7,"259",2,62,"00022X","Lanús",351,35,507,44,"positivo",90
"8218","FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD","CONCEJALES",6220,"Buenos Aires","JARDIN DE INFANTES N°922","14-11-2021 21:20",7,"259",2,62,"00022X","Lanús",351,35,504,41,"positivo",29
"8219","AVANZA LIBERTAD","CONCEJALES",6220,"Buenos Aires","JARDIN DE INFANTES N°922","14-11-2021 21:20",7,"259",2,62,"00022X","Lanús",351,35,503,40,"positivo",19
"8220","FRENTE VAMOS CON VOS","CONCEJALES",6220,"Buenos Aires","JARDIN DE INFANTES N°922","14-11-2021 21:20",7,"259",2,62,"00022X","Lanús",351,35,508,45,"positivo",9
"8221",NA,"CONCEJALES",6220,"Buenos Aires","JARDIN DE INFANTES N°922","14-11-2021 21:20",7,"259",2,62,"00023X","Lanús",356,35,NA,NA,"blancos",9
"8222",NA,"CONCEJALES",6220,"Buenos Aires","JARDIN DE INFANTES N°922","14-11-2021 21:20",7,"259",2,62,"00023X","Lanús",356,35,NA,NA,"nulos",5
"8223",NA,"CONCEJALES",6220,"Buenos Aires","JARDIN DE INFANTES N°922","14-11-2021 21:20",7,"259",2,62,"00023X","Lanús",356,35,NA,NA,"recurridos",0
"8224",NA,"CONCEJALES",6220,"Buenos Aires","JARDIN DE INFANTES N°922","14-11-2021 21:20",7,"259",2,62,"00023X","Lanús",356,35,NA,NA,"comando",0
"8225",NA,"CONCEJALES",6220,"Buenos Aires","JARDIN DE INFANTES N°922","14-11-2021 21:20",7,"259",2,62,"00023X","Lanús",356,35,NA,NA,"impugnados",0
"8226","JUNTOS","CONCEJALES",6220,"Buenos Aires","JARDIN DE INFANTES N°922","14-11-2021 21:20",7,"259",2,62,"00023X","Lanús",356,35,506,43,"positivo",116
"8227","FRENTE DE TODOS","CONCEJALES",6220,"Buenos Aires","JARDIN DE INFANTES N°922","14-11-2021 21:20",7,"259",2,62,"00023X","Lanús",356,35,507,44,"positivo",82
"8228","AVANZA LIBERTAD","CONCEJALES",6220,"Buenos Aires","JARDIN DE INFANTES N°922","14-11-2021 21:20",7,"259",2,62,"00023X","Lanús",356,35,503,40,"positivo",30
"8229","FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD","CONCEJALES",6220,"Buenos Aires","JARDIN DE INFANTES N°922","14-11-2021 21:20",7,"259",2,62,"00023X","Lanús",356,35,504,41,"positivo",17
"8230","FRENTE VAMOS CON VOS","CONCEJALES",6220,"Buenos Aires","JARDIN DE INFANTES N°922","14-11-2021 21:20",7,"259",2,62,"00023X","Lanús",356,35,508,45,"positivo",13
"8231",NA,"CONCEJALES",12249,"Buenos Aires","JARDIN DE INFANTES LA ASUNCION","14-11-2021 21:20",7,"259",2,62,"00024X","Lanús",351,35,NA,NA,"blancos",12
"8232",NA,"CONCEJALES",12249,"Buenos Aires","JARDIN DE INFANTES LA ASUNCION","14-11-2021 21:20",7,"259",2,62,"00024X","Lanús",351,35,NA,NA,"nulos",2
"8233",NA,"CONCEJALES",12249,"Buenos Aires","JARDIN DE INFANTES LA ASUNCION","14-11-2021 21:20",7,"259",2,62,"00024X","Lanús",351,35,NA,NA,"recurridos",0
"8234",NA,"CONCEJALES",12249,"Buenos Aires","JARDIN DE INFANTES LA ASUNCION","14-11-2021 21:20",7,"259",2,62,"00024X","Lanús",351,35,NA,NA,"comando",0
"8235",NA,"CONCEJALES",12249,"Buenos Aires","JARDIN DE INFANTES LA ASUNCION","14-11-2021 21:20",7,"259",2,62,"00024X","Lanús",351,35,NA,NA,"impugnados",1
"8236","JUNTOS","CONCEJALES",12249,"Buenos Aires","JARDIN DE INFANTES LA ASUNCION","14-11-2021 21:20",7,"259",2,62,"00024X","Lanús",351,35,506,43,"positivo",117
"8237","FRENTE DE TODOS","CONCEJALES",12249,"Buenos Aires","JARDIN DE INFANTES LA ASUNCION","14-11-2021 21:20",7,"259",2,62,"00024X","Lanús",351,35,507,44,"positivo",70
"8238","AVANZA LIBERTAD","CONCEJALES",12249,"Buenos Aires","JARDIN DE INFANTES LA ASUNCION","14-11-2021 21:20",7,"259",2,62,"00024X","Lanús",351,35,503,40,"positivo",32
"8239","FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD","CONCEJALES",12249,"Buenos Aires","JARDIN DE INFANTES LA ASUNCION","14-11-2021 21:20",7,"259",2,62,"00024X","Lanús",351,35,504,41,"positivo",17
"8240","FRENTE VAMOS CON VOS","CONCEJALES",12249,"Buenos Aires","JARDIN DE INFANTES LA ASUNCION","14-11-2021 21:20",7,"259",2,62,"00024X","Lanús",351,35,508,45,"positivo",13
"8241",NA,"CONCEJALES",12249,"Buenos Aires","JARDIN DE INFANTES LA ASUNCION","14-11-2021 21:20",7,"259",2,62,"00025X","Lanús",348,35,NA,NA,"blancos",13
"8242",NA,"CONCEJALES",12249,"Buenos Aires","JARDIN DE INFANTES LA ASUNCION","14-11-2021 21:20",7,"259",2,62,"00025X","Lanús",348,35,NA,NA,"nulos",1
"8243",NA,"CONCEJALES",12249,"Buenos Aires","JARDIN DE INFANTES LA ASUNCION","14-11-2021 21:20",7,"259",2,62,"00025X","Lanús",348,35,NA,NA,"recurridos",0
"8244",NA,"CONCEJALES",12249,"Buenos Aires","JARDIN DE INFANTES LA ASUNCION","14-11-2021 21:20",7,"259",2,62,"00025X","Lanús",348,35,NA,NA,"comando",0
"8245",NA,"CONCEJALES",12249,"Buenos Aires","JARDIN DE INFANTES LA ASUNCION","14-11-2021 21:20",7,"259",2,62,"00025X","Lanús",348,35,NA,NA,"impugnados",0
"8246","JUNTOS","CONCEJALES",12249,"Buenos Aires","JARDIN DE INFANTES LA ASUNCION","14-11-2021 21:20",7,"259",2,62,"00025X","Lanús",348,35,506,43,"positivo",113
"8247","FRENTE DE TODOS","CONCEJALES",12249,"Buenos Aires","JARDIN DE INFANTES LA ASUNCION","14-11-2021 21:20",7,"259",2,62,"00025X","Lanús",348,35,507,44,"positivo",88
"8248","FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD","CONCEJALES",12249,"Buenos Aires","JARDIN DE INFANTES LA ASUNCION","14-11-2021 21:20",7,"259",2,62,"00025X","Lanús",348,35,504,41,"positivo",19
"8249","FRENTE VAMOS CON VOS","CONCEJALES",12249,"Buenos Aires","JARDIN DE INFANTES LA ASUNCION","14-11-2021 21:20",7,"259",2,62,"00025X","Lanús",348,35,508,45,"positivo",17
"8250","AVANZA LIBERTAD","CONCEJALES",12249,"Buenos Aires","JARDIN DE INFANTES LA ASUNCION","14-11-2021 21:20",7,"259",2,62,"00025X","Lanús",348,35,503,40,"positivo",12
"8251",NA,"CONCEJALES",12249,"Buenos Aires","JARDIN DE INFANTES LA ASUNCION","14-11-2021 21:20",7,"259",2,62,"00026X","Lanús",352,35,NA,NA,"blancos",8
"8252",NA,"CONCEJALES",12249,"Buenos Aires","JARDIN DE INFANTES LA ASUNCION","14-11-2021 21:20",7,"259",2,62,"00026X","Lanús",352,35,NA,NA,"nulos",1
"8253",NA,"CONCEJALES",12249,"Buenos Aires","JARDIN DE INFANTES LA ASUNCION","14-11-2021 21:20",7,"259",2,62,"00026X","Lanús",352,35,NA,NA,"recurridos",0
"8254",NA,"CONCEJALES",12249,"Buenos Aires","JARDIN DE INFANTES LA ASUNCION","14-11-2021 21:20",7,"259",2,62,"00026X","Lanús",352,35,NA,NA,"comando",0
"8255",NA,"CONCEJALES",12249,"Buenos Aires","JARDIN DE INFANTES LA ASUNCION","14-11-2021 21:20",7,"259",2,62,"00026X","Lanús",352,35,NA,NA,"impugnados",2
"8256","JUNTOS","CONCEJALES",12249,"Buenos Aires","JARDIN DE INFANTES LA ASUNCION","14-11-2021 21:20",7,"259",2,62,"00026X","Lanús",352,35,506,43,"positivo",110
"8257","FRENTE DE TODOS","CONCEJALES",12249,"Buenos Aires","JARDIN DE INFANTES LA ASUNCION","14-11-2021 21:20",7,"259",2,62,"00026X","Lanús",352,35,507,44,"positivo",71
"8258","AVANZA LIBERTAD","CONCEJALES",12249,"Buenos Aires","JARDIN DE INFANTES LA ASUNCION","14-11-2021 21:20",7,"259",2,62,"00026X","Lanús",352,35,503,40,"positivo",23
"8259","FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD","CONCEJALES",12249,"Buenos Aires","JARDIN DE INFANTES LA ASUNCION","14-11-2021 21:20",7,"259",2,62,"00026X","Lanús",352,35,504,41,"positivo",19
"8260","FRENTE VAMOS CON VOS","CONCEJALES",12249,"Buenos Aires","JARDIN DE INFANTES LA ASUNCION","14-11-2021 21:20",7,"259",2,62,"00026X","Lanús",352,35,508,45,"positivo",8
"8261",NA,"CONCEJALES",12249,"Buenos Aires","JARDIN DE INFANTES LA ASUNCION","14-11-2021 21:20",7,"259",2,62,"00027X","Lanús",98,35,NA,NA,"blancos",3
"8262",NA,"CONCEJALES",12249,"Buenos Aires","JARDIN DE INFANTES LA ASUNCION","14-11-2021 21:20",7,"259",2,62,"00027X","Lanús",98,35,NA,NA,"nulos",0
"8263",NA,"CONCEJALES",12249,"Buenos Aires","JARDIN DE INFANTES LA ASUNCION","14-11-2021 21:20",7,"259",2,62,"00027X","Lanús",98,35,NA,NA,"recurridos",0
"8264",NA,"CONCEJALES",12249,"Buenos Aires","JARDIN DE INFANTES LA ASUNCION","14-11-2021 21:20",7,"259",2,62,"00027X","Lanús",98,35,NA,NA,"comando",1
"8265",NA,"CONCEJALES",12249,"Buenos Aires","JARDIN DE INFANTES LA ASUNCION","14-11-2021 21:20",7,"259",2,62,"00027X","Lanús",98,35,NA,NA,"impugnados",0
"8266","JUNTOS","CONCEJALES",12249,"Buenos Aires","JARDIN DE INFANTES LA ASUNCION","14-11-2021 21:20",7,"259",2,62,"00027X","Lanús",98,35,506,43,"positivo",32
"8267","FRENTE DE TODOS","CONCEJALES",12249,"Buenos Aires","JARDIN DE INFANTES LA ASUNCION","14-11-2021 21:20",7,"259",2,62,"00027X","Lanús",98,35,507,44,"positivo",20
"8268","FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD","CONCEJALES",12249,"Buenos Aires","JARDIN DE INFANTES LA ASUNCION","14-11-2021 21:20",7,"259",2,62,"00027X","Lanús",98,35,504,41,"positivo",7
"8269","AVANZA LIBERTAD","CONCEJALES",12249,"Buenos Aires","JARDIN DE INFANTES LA ASUNCION","14-11-2021 21:20",7,"259",2,62,"00027X","Lanús",98,35,503,40,"positivo",6
"8270","FRENTE VAMOS CON VOS","CONCEJALES",12249,"Buenos Aires","JARDIN DE INFANTES LA ASUNCION","14-11-2021 21:20",7,"259",2,62,"00027X","Lanús",98,35,508,45,"positivo",3
"8271",NA,"CONCEJALES",6273,"Buenos Aires","ESCUELA EP N°24","14-11-2021 21:20",7,"263",2,62,"00408X","Lanús",349,35,NA,NA,"blancos",11
"8272",NA,"CONCEJALES",6273,"Buenos Aires","ESCUELA EP N°24","14-11-2021 21:20",7,"263",2,62,"00408X","Lanús",349,35,NA,NA,"nulos",0
"8273",NA,"CONCEJALES",6273,"Buenos Aires","ESCUELA EP N°24","14-11-2021 21:20",7,"263",2,62,"00408X","Lanús",349,35,NA,NA,"recurridos",0
"8274",NA,"CONCEJALES",6273,"Buenos Aires","ESCUELA EP N°24","14-11-2021 21:20",7,"263",2,62,"00408X","Lanús",349,35,NA,NA,"comando",0
"8275",NA,"CONCEJALES",6273,"Buenos Aires","ESCUELA EP N°24","14-11-2021 21:20",7,"263",2,62,"00408X","Lanús",349,35,NA,NA,"impugnados",0
"8276","JUNTOS","CONCEJALES",6273,"Buenos Aires","ESCUELA EP N°24","14-11-2021 21:20",7,"263",2,62,"00408X","Lanús",349,35,506,43,"positivo",93
"8277","FRENTE DE TODOS","CONCEJALES",6273,"Buenos Aires","ESCUELA EP N°24","14-11-2021 21:20",7,"263",2,62,"00408X","Lanús",349,35,507,44,"positivo",92
"8278","FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD","CONCEJALES",6273,"Buenos Aires","ESCUELA EP N°24","14-11-2021 21:20",7,"263",2,62,"00408X","Lanús",349,35,504,41,"positivo",30
"8279","AVANZA LIBERTAD","CONCEJALES",6273,"Buenos Aires","ESCUELA EP N°24","14-11-2021 21:20",7,"263",2,62,"00408X","Lanús",349,35,503,40,"positivo",17
"8280","FRENTE VAMOS CON VOS","CONCEJALES",6273,"Buenos Aires","ESCUELA EP N°24","14-11-2021 21:20",7,"263",2,62,"00408X","Lanús",349,35,508,45,"positivo",6
"8281",NA,"CONCEJALES",6273,"Buenos Aires","ESCUELA EP N°24","14-11-2021 21:20",7,"263",2,62,"00409X","Lanús",349,35,NA,NA,"blancos",10
"8282",NA,"CONCEJALES",6273,"Buenos Aires","ESCUELA EP N°24","14-11-2021 21:20",7,"263",2,62,"00409X","Lanús",349,35,NA,NA,"nulos",1
"8283",NA,"CONCEJALES",6273,"Buenos Aires","ESCUELA EP N°24","14-11-2021 21:20",7,"263",2,62,"00409X","Lanús",349,35,NA,NA,"recurridos",0
"8284",NA,"CONCEJALES",6273,"Buenos Aires","ESCUELA EP N°24","14-11-2021 21:20",7,"263",2,62,"00409X","Lanús",349,35,NA,NA,"comando",0
"8285",NA,"CONCEJALES",6273,"Buenos Aires","ESCUELA EP N°24","14-11-2021 21:20",7,"263",2,62,"00409X","Lanús",349,35,NA,NA,"impugnados",0
"8286","JUNTOS","CONCEJALES",6273,"Buenos Aires","ESCUELA EP N°24","14-11-2021 21:20",7,"263",2,62,"00409X","Lanús",349,35,506,43,"positivo",115
"8287","FRENTE DE TODOS","CONCEJALES",6273,"Buenos Aires","ESCUELA EP N°24","14-11-2021 21:20",7,"263",2,62,"00409X","Lanús",349,35,507,44,"positivo",89
"8288","FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD","CONCEJALES",6273,"Buenos Aires","ESCUELA EP N°24","14-11-2021 21:20",7,"263",2,62,"00409X","Lanús",349,35,504,41,"positivo",19
"8289","FRENTE VAMOS CON VOS","CONCEJALES",6273,"Buenos Aires","ESCUELA EP N°24","14-11-2021 21:20",7,"263",2,62,"00409X","Lanús",349,35,508,45,"positivo",13
"8290","AVANZA LIBERTAD","CONCEJALES",6273,"Buenos Aires","ESCUELA EP N°24","14-11-2021 21:20",7,"263",2,62,"00409X","Lanús",349,35,503,40,"positivo",11
"8291",NA,"CONCEJALES",6273,"Buenos Aires","ESCUELA EP N°24","14-11-2021 21:20",7,"263",2,62,"00411X","Lanús",351,35,NA,NA,"blancos",9
